text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T18:32:17Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Adnanyousafzaai,444,TRUE,FALSE,NA,NA
"RT @RehamKhan1: Oh so it means Manzoor Pashteen won with a huge margin &amp; we can't possibly allow that.
😎 https://t.co/yPuw4TNbQT",FALSE,0,NA,2018-12-08T18:32:05Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BSheranii,54,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T18:32:04Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meetsalmanhasan,444,TRUE,FALSE,NA,NA
@RehamKhan1 Manzoor pashteen is your thoku ye as per your book,FALSE,0,RehamKhan1,2018-12-08T18:32:00Z,FALSE,1.07113E+18,1.07147E+18,298959564,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fraz29847230,0,FALSE,FALSE,NA,NA
"RT @JavedNLaghari: Ban on Manzoor Pashteen to enter in Sindh is lifted, Chairman PPP @BBhuttoZardari well decision, You are always on right…",FALSE,0,NA,2018-12-08T18:31:41Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SaqlainAhmedSid,61,TRUE,FALSE,NA,NA
RT @omar_quraishi: You can always count on BBZ to do the right thing - Sindh Govt withdraws order banning entry into province of Manzoor Pa…,FALSE,0,NA,2018-12-08T18:31:36Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karimqas,45,TRUE,FALSE,NA,NA
"Ban on Manzoor Pashteen to enter in Sindh is lifted, Chairman PPP @BBhuttoZardari well decision, You are always on… https://t.co/v8poKINFWI",FALSE,148,NA,2018-12-08T18:31:34Z,TRUE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JavedNLaghari,61,FALSE,FALSE,NA,NA
RT @FarhatullahB: Notification withdrawing earlier order expelling Manzoor Pashteen from province issued by Sindh government tonight. https…,FALSE,0,NA,2018-12-08T18:31:23Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tanhawazirwana,197,TRUE,FALSE,NA,NA
"RT @MirMAKOfficial: Mohsin’s Last Name Is Not DAWAR. It is JAVED. So it is not #MohsinDawar it’s Mohsin Javed. 

Ali’s last name is not Waz…",FALSE,0,NA,2018-12-08T18:30:53Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",masoodqadirmahr,177,TRUE,FALSE,NA,NA
RT @syedadeelahsan: @AWGoraya Sindh Govt withdraws order banning entry into province of Manzoor Pashteen https://t.co/6q7g6uNsFx,FALSE,0,NA,2018-12-08T18:30:45Z,FALSE,NA,1.07147E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ShamzKhan1,4,TRUE,FALSE,NA,NA
